Unnamed: 0,t,dist,I,coll,var
1092,51.0,1017.3466652012454,50,vanilla,free_v
1093,124.0,1256.8893892957467,50,vanilla,free_v
1094,57.0,1102.671295558853,50,vanilla,free_v
1095,70.0,942.7157926212572,50,vanilla,free_v
1096,63.0,1127.5179048054204,50,vanilla,free_v
1097,85.0,885.1315282581676,50,vanilla,free_v
1098,82.0,1204.513263009514,50,vanilla,free_v
1099,102.0,1115.7642438190471,50,vanilla,free_v
1100,103.0,1222.455726012321,50,vanilla,free_v
1101,28.0,1049.2324551826082,50,vanilla,free_v
1102,56.0,714.2938957379317,50,vanilla,free_v
1103,66.0,1019.8742077463522,50,vanilla,free_v
1104,79.0,1142.247639467674,50,vanilla,free_v
1105,57.0,786.0932663824757,50,vanilla,free_v
1106,137.0,1006.4667251039244,50,vanilla,free_v
1107,53.0,2105.927976335817,50,vanilla,free_v
1108,64.0,918.3205846012484,50,vanilla,free_v
1109,83.0,971.6975631605278,50,vanilla,free_v
1110,103.0,1239.0531965516618,50,vanilla,free_v
1111,73.0,1005.242649017688,50,vanilla,free_v
1112,75.0,1174.7237271988104,50,vanilla,free_v
1113,155.0,117560.21870778178,50,vanilla,free_v
1114,74.0,765.5016654188375,50,vanilla,free_v
1115,56.0,1033.1143642604,50,vanilla,free_v
1116,87.0,1192.8350810672546,50,vanilla,free_v
1117,69.0,1081.31647092024,50,vanilla,free_v
1118,72.0,1354.9516632818008,50,vanilla,free_v
1119,123.0,863.1272087313439,50,vanilla,free_v
1120,60.0,1133.3024884457432,50,vanilla,free_v
1121,58.0,1250.0113986267377,50,vanilla,free_v
1122,103.0,1332.7495435622263,50,vanilla,free_v
1123,57.0,1047.03545640816,50,vanilla,free_v
1124,75.0,935.2540530276162,50,vanilla,free_v
1125,54.0,809.5408004797703,50,vanilla,free_v
1126,77.0,1018.1944005636324,50,vanilla,free_v
1127,62.0,9396.936695739316,50,vanilla,free_v
1128,61.0,1151.188142037643,50,vanilla,free_v
1129,44.0,1279.739274724596,50,vanilla,free_v
1130,77.0,1159.6053869822554,50,vanilla,free_v
1131,105.0,1425.3943948661183,50,vanilla,free_v
1132,70.0,1030.298738438727,50,vanilla,free_v
1133,89.0,3955.453538406663,50,vanilla,free_v
1134,81.0,988.682577819652,50,vanilla,free_v
1135,24.0,909.2147223152429,50,vanilla,free_v
1136,68.0,156886.28386574323,50,vanilla,free_v
1137,71.0,848.1742722399218,50,vanilla,free_v
1138,91.0,984.425804443566,50,vanilla,free_v
1139,84.0,915.5801021805108,50,vanilla,free_v
1140,73.0,1097.3838526988568,50,vanilla,free_v
1141,76.0,935.5265669656532,50,vanilla,free_v
1142,61.0,1045.732274885591,50,vanilla,free_v
1143,103.0,1084.0232454017591,50,vanilla,free_v
1144,50.0,1375.413191665343,50,vanilla,free_v
1145,55.0,1283.2809674097389,50,vanilla,free_v
1146,24.0,1093.396291158533,50,vanilla,free_v
1147,28.0,993.2750308340542,50,vanilla,free_v
1148,84.0,980.1551967938344,50,vanilla,free_v
1149,74.0,1192.4626561982393,50,vanilla,free_v
1150,66.0,881.2511299014465,50,vanilla,free_v
1151,86.0,1322.5830759042642,50,vanilla,free_v
1152,101.0,1137.9472400751415,50,vanilla,free_v
1153,73.0,672.7121236746834,50,vanilla,free_v
1154,85.0,1209.7608056310064,50,vanilla,free_v
1155,75.0,836.9527843891028,50,vanilla,free_v
1156,60.0,963.537720269805,50,vanilla,free_v
1157,66.0,2375.7211481617446,50,vanilla,free_v
1158,57.0,839.0159143407624,50,vanilla,free_v
1159,60.0,899.3723589331511,50,vanilla,free_v
1160,15.0,843.1938156381827,50,vanilla,free_v
1161,83.0,1099.9487521342298,50,vanilla,free_v
1162,60.0,1028.6034414419908,50,vanilla,free_v
1163,95.0,1035.9447250789865,50,vanilla,free_v
1164,93.0,140767.88355262828,50,vanilla,free_v
1165,127.0,882.4831132272252,50,vanilla,free_v
1166,58.0,1249.5192178113252,50,vanilla,free_v
1167,40.0,1053.9254131574337,50,vanilla,free_v
1168,68.0,939.414594235674,50,vanilla,free_v
1169,57.0,1101.8800081891836,50,vanilla,free_v
1170,73.0,1109.5536493577313,50,vanilla,free_v
1171,70.0,940.0879385802332,50,vanilla,free_v
1172,68.0,1029.3780051516292,50,vanilla,free_v
1173,75.0,1010.7635378459933,50,vanilla,free_v
1174,68.0,1352.2838232420606,50,vanilla,free_v
1175,60.0,1079.6061226109714,50,vanilla,free_v
1176,24.0,1187.108345874562,50,vanilla,free_v
1177,72.0,1168.8954093640616,50,vanilla,free_v
1178,69.0,1117.176781418715,50,vanilla,free_v
1179,81.0,1252.9833053945856,50,vanilla,free_v
1180,67.0,954.039279923774,50,vanilla,free_v
1181,76.0,1212.9675293045443,50,vanilla,free_v
1182,52.0,904.8263665934644,50,vanilla,free_v
1183,84.0,891.4985335164059,50,vanilla,free_v
1184,120.0,1077.0536676012375,50,vanilla,free_v
1185,78.0,916.3573767494576,50,vanilla,free_v
1186,63.0,1288.078199730318,50,vanilla,free_v
1187,55.0,1057.618972421471,50,vanilla,free_v
1188,86.0,883.4787311612158,50,vanilla,free_v
1189,70.0,1099.5002799849096,50,vanilla,free_v
1190,88.0,811.2859218510342,50,vanilla,free_v
1191,65.0,1112.6144776503036,50,vanilla,free_v
1192,90.0,1046.7198760343374,50,vanilla,free_v
1193,33.0,1145.4450646665568,50,vanilla,free_v
1194,126.0,1205.199946353489,50,vanilla,free_v
1195,59.0,805.8783034635045,50,vanilla,free_v
1196,71.0,1106.9783989329592,50,vanilla,free_v
1197,78.0,916.0712022929132,50,vanilla,free_v
1198,153.0,1286.1293789614351,50,vanilla,free_v
1199,81.0,1261.2137319104409,50,vanilla,free_v
1200,56.0,5248.741888107421,100,vanilla,free_v
1201,63.0,1890.3961054220624,100,vanilla,free_v
1202,50.0,210805813.1222776,100,vanilla,free_v
1203,90.0,1979.0776833703396,100,vanilla,free_v
1204,100.0,2392.1255592535417,100,vanilla,free_v
1205,70.0,1927.5261210556191,100,vanilla,free_v
1206,77.0,2134.458562698505,100,vanilla,free_v
1207,65.0,2356.433194468078,100,vanilla,free_v
1208,37.0,1970.745856869862,100,vanilla,free_v
1209,27.0,2175.425397730333,100,vanilla,free_v
1210,90.0,2782.1821518464944,100,vanilla,free_v
1211,77.0,2100.2000532765296,100,vanilla,free_v
1212,80.0,2471.676049155408,100,vanilla,free_v
1213,42.0,1926.8028470878503,100,vanilla,free_v
1214,66.0,2341.718435069145,100,vanilla,free_v
1215,91.0,2498.237291005976,100,vanilla,free_v
1216,84.0,1853.7043810155292,100,vanilla,free_v
1217,33.0,1205167897.4778793,100,vanilla,free_v
1218,73.0,1854.5694769930087,100,vanilla,free_v
1219,89.0,2223.8254119361554,100,vanilla,free_v
1220,73.0,2423.0691996914934,100,vanilla,free_v
1221,67.0,1785.3552595543997,100,vanilla,free_v
1222,68.0,2089.980898691181,100,vanilla,free_v
1223,48.0,2098.1088939290858,100,vanilla,free_v
1224,78.0,1866.8571330176824,100,vanilla,free_v
1225,83.0,1982.156640004669,100,vanilla,free_v
1226,69.0,1875.6410934192693,100,vanilla,free_v
1227,106.0,5285.475991894504,100,vanilla,free_v
1228,76.0,1898.351035781305,100,vanilla,free_v
1229,75.0,2238.970007303832,100,vanilla,free_v
1230,45.0,2342.36002246634,100,vanilla,free_v
1231,64.0,2070.4441032130244,100,vanilla,free_v
1232,85.0,2089.621191960249,100,vanilla,free_v
1233,59.0,2257.708608400256,100,vanilla,free_v
1234,87.0,2599.8630088380382,100,vanilla,free_v
1235,129.0,1944.141444005592,100,vanilla,free_v
1236,31.0,13768.73442232159,100,vanilla,free_v
1237,61.0,2355.3906586212943,100,vanilla,free_v
1238,79.0,2433.2248198723355,100,vanilla,free_v
1239,75.0,1907.2727542979749,100,vanilla,free_v
1240,79.0,1765.5179473345297,100,vanilla,free_v
1241,81.0,1980.8466168896584,100,vanilla,free_v
1242,45.0,1773.5395866372792,100,vanilla,free_v
1243,108.0,2423.927041106521,100,vanilla,free_v
1244,82.0,2197.028324651753,100,vanilla,free_v
1245,78.0,1811.290498866291,100,vanilla,free_v
1246,97.0,1922.7245840468104,100,vanilla,free_v
1247,91.0,1759.1625067495072,100,vanilla,free_v
1248,81.0,1936.79241924942,100,vanilla,free_v
1249,89.0,2539.5696827362017,100,vanilla,free_v
1250,69.0,2570.40921848778,100,vanilla,free_v
1251,90.0,2119.0032846686045,100,vanilla,free_v
1252,66.0,1963.985434292419,100,vanilla,free_v
1253,80.0,1753.471459936958,100,vanilla,free_v
1254,83.0,2302.0525798681783,100,vanilla,free_v
1255,75.0,2357.561739030481,100,vanilla,free_v
1256,82.0,1793.5049385680206,100,vanilla,free_v
1257,95.0,1811.6214323267943,100,vanilla,free_v
1258,76.0,1832.3217956852225,100,vanilla,free_v
1259,65.0,1412.446351222824,100,vanilla,free_v
1260,85.0,2317.819850260521,100,vanilla,free_v
1261,67.0,2090.9177487598668,100,vanilla,free_v
1262,76.0,2318.1194901086005,100,vanilla,free_v
1263,84.0,3448.071576789616,100,vanilla,free_v
1264,71.0,2035.547714378002,100,vanilla,free_v
1265,79.0,1789.8502212538804,100,vanilla,free_v
1266,105.0,2830.012527220562,100,vanilla,free_v
1267,79.0,2184.117722820011,100,vanilla,free_v
1268,71.0,2327.570884620212,100,vanilla,free_v
1269,88.0,2149.6198895304337,100,vanilla,free_v
1270,79.0,1932.0742043555815,100,vanilla,free_v
1271,94.0,1790.7164285634244,100,vanilla,free_v
1272,81.0,1884.197847788332,100,vanilla,free_v
1273,52.0,1926.309024165407,100,vanilla,free_v
1274,67.0,2141.7620951062427,100,vanilla,free_v
1275,118.0,2498.167022416005,100,vanilla,free_v
1276,74.0,5695.805881361578,100,vanilla,free_v
1277,47.0,2114.7516358358257,100,vanilla,free_v
1278,97.0,2443.2120598719134,100,vanilla,free_v
1279,70.0,2500.2949808020567,100,vanilla,free_v
1280,63.0,2352.7020900314365,100,vanilla,free_v
1281,89.0,2076.8155953489822,100,vanilla,free_v
1282,68.0,2143.186380495877,100,vanilla,free_v
1283,87.0,1739.332520884442,100,vanilla,free_v
1284,81.0,2370.025348588798,100,vanilla,free_v
1285,83.0,2093.325481475938,100,vanilla,free_v
1286,94.0,2112.84051380682,100,vanilla,free_v
1287,88.0,1777.1616574561003,100,vanilla,free_v
1288,46.0,2161.3014670675702,100,vanilla,free_v
1289,47.0,2255.24959529063,100,vanilla,free_v
1290,76.0,2006.3120705104843,100,vanilla,free_v
1291,30.0,1791.9375232922148,100,vanilla,free_v
1292,77.0,2143.839098959307,100,vanilla,free_v
1293,78.0,2211.204122041864,100,vanilla,free_v
1294,78.0,1833.0277407912292,100,vanilla,free_v
1295,51.0,7640.010031103977,100,vanilla,free_v
1296,68.0,1943.5614869171905,100,vanilla,free_v
1297,101.0,2056.941040475984,100,vanilla,free_v
1298,90.0,2337.9980654515825,100,vanilla,free_v
1299,103.0,2425.240142858234,100,vanilla,free_v
1300,70.0,2050.3702563072097,100,vanilla,free_v
1301,50.0,6397.427050835615,100,vanilla,free_v
1302,55.0,2073.835446067804,100,vanilla,free_v
1303,57.0,1719.8055344061656,100,vanilla,free_v
1304,49.0,2146.2115677187544,100,vanilla,free_v
1305,73.0,2164.8076896495118,100,vanilla,free_v
1306,94.0,1993.0976287461683,100,vanilla,free_v
1307,129.0,2261.94798807554,100,vanilla,free_v
1308,111.0,1976.3598421068773,100,vanilla,free_v
1309,68.0,2214.0758530438447,100,vanilla,free_v
1310,46.0,2069.7063555347795,100,vanilla,free_v
1311,77.0,2220.1971901764564,100,vanilla,free_v
1312,67.0,2370.3786365785663,100,vanilla,free_v
1313,73.0,2240.1606403798164,100,vanilla,free_v
1314,62.0,2088.484759016565,100,vanilla,free_v
1315,61.0,2050.952497984025,100,vanilla,free_v
1316,89.0,2024.5307822508405,100,vanilla,free_v
1317,75.0,3123.3931134772097,100,vanilla,free_v
1318,58.0,2085.0328258175923,100,vanilla,free_v
1319,79.0,2328.4730087776647,100,vanilla,free_v
1320,79.0,1515.753720168933,100,vanilla,free_v
1321,83.0,2812.2664954076326,100,vanilla,free_v
1322,68.0,2269.113381185521,100,vanilla,free_v
1323,38.0,2487.722840889798,100,vanilla,free_v
1324,64.0,1871.023546543472,100,vanilla,free_v
1325,90.0,1852.3861066208103,100,vanilla,free_v
1326,72.0,2095.9479275357176,100,vanilla,free_v
1327,75.0,1933.2044646472737,100,vanilla,free_v
1328,55.0,2119.3845360281603,100,vanilla,free_v
1329,148.0,1962.969417416861,100,vanilla,free_v
1330,39.0,2227.667273969489,100,vanilla,free_v
1331,90.0,2362.3380573602158,100,vanilla,free_v
1332,101.0,2228.541212697929,100,vanilla,free_v
1333,51.0,2273.998229042799,100,vanilla,free_v
1334,46.0,1987.890519822004,100,vanilla,free_v
1335,74.0,1874.9555286928637,100,vanilla,free_v
1336,53.0,1937.1527331209877,100,vanilla,free_v
1337,83.0,2046.3004057709009,100,vanilla,free_v
1338,68.0,2091.3081842241136,100,vanilla,free_v
1339,64.0,2258542.014632211,100,vanilla,free_v
1340,65.0,2212.491968011892,100,vanilla,free_v
1341,75.0,1935.619894702732,100,vanilla,free_v
1342,116.0,2312.5716118423425,100,vanilla,free_v
1343,66.0,1711.3664040926697,100,vanilla,free_v
1344,146.0,2136.445618851992,100,vanilla,free_v
1345,83.0,2036.977437553796,100,vanilla,free_v
1346,101.0,2064.7618504243305,100,vanilla,free_v
1347,111.0,2074.143569174524,100,vanilla,free_v
1348,89.0,2053.158047261953,100,vanilla,free_v
1349,70.0,2225.3026828224592,100,vanilla,free_v
1350,85.0,2174.045256587115,100,vanilla,free_v
1351,95.0,2234.558557507128,100,vanilla,free_v
1352,77.0,2175.91795966252,100,vanilla,free_v
1353,78.0,30147.56929096293,100,vanilla,free_v
1354,84.0,2082.96346646862,100,vanilla,free_v
1355,86.0,2047.2807339167384,100,vanilla,free_v
1356,70.0,2145.687163594751,100,vanilla,free_v
1357,65.0,2168.1416878483437,100,vanilla,free_v
1358,79.0,2208.092392288242,100,vanilla,free_v
1359,130.0,2193.492803464587,100,vanilla,free_v
1360,72.0,2188.7615149055823,100,vanilla,free_v
1361,77.0,2185.0556067734883,100,vanilla,free_v
1362,80.0,2045.1136746603436,100,vanilla,free_v
1363,75.0,2217.62390093965,100,vanilla,free_v
1364,59.0,77695.38557997033,100,vanilla,free_v
1365,83.0,1766.362230048719,100,vanilla,free_v
1366,100.0,2158.6652320466856,100,vanilla,free_v
1367,93.0,1874.699737471317,100,vanilla,free_v
1368,63.0,2011.601086289874,100,vanilla,free_v
1369,74.0,2378.767554888649,100,vanilla,free_v
1370,74.0,2140.664108427468,100,vanilla,free_v
1371,127.0,40349.24248499978,100,vanilla,free_v
1372,40.0,2065.1447826948283,100,vanilla,free_v
1373,135.0,2138.154688381141,100,vanilla,free_v
1374,140.0,2126.044051931227,100,vanilla,free_v
1375,80.0,2508.625377032716,100,vanilla,free_v
1376,90.0,1971.830221173912,100,vanilla,free_v
1377,87.0,3379500.835278012,100,vanilla,free_v
1378,82.0,2079.742182274917,100,vanilla,free_v
1379,82.0,2288.4067219691287,100,vanilla,free_v
1380,101.0,1982.412286518232,100,vanilla,free_v
1381,78.0,2215.2733377641543,100,vanilla,free_v
1382,56.0,2255.6643092633644,100,vanilla,free_v
1383,77.0,2126.324542212918,100,vanilla,free_v
1384,91.0,1718.0803707321998,100,vanilla,free_v
1385,78.0,1721.9201118925728,100,vanilla,free_v
1386,41.0,1949.917174008676,100,vanilla,free_v
1387,63.0,3179.455056083846,100,vanilla,free_v
1388,85.0,2131.7891014834754,100,vanilla,free_v
1389,59.0,1615.190021652803,100,vanilla,free_v
1390,80.0,2234.534383683851,100,vanilla,free_v
1391,76.0,2435.074911585325,100,vanilla,free_v
1392,87.0,1835.4717618410389,100,vanilla,free_v
1393,62.0,2205.2349807253704,100,vanilla,free_v
1394,57.0,2081.361707998972,100,vanilla,free_v
1395,42.0,2044.904001298761,100,vanilla,free_v
1396,69.0,2074.5005923329595,100,vanilla,free_v
1397,75.0,1903.776093298065,100,vanilla,free_v
1398,88.0,2076.2762261299786,100,vanilla,free_v
1399,81.0,1961.5670086161283,100,vanilla,free_v
1400,102.0,5289.555306561396,250,vanilla,free_v
1401,72.0,5126.00986514734,250,vanilla,free_v
1402,84.0,5464.617758318319,250,vanilla,free_v
1403,80.0,5790.586977074446,250,vanilla,free_v
1404,87.0,5339.376991501173,250,vanilla,free_v
1405,88.0,4517.613040737772,250,vanilla,free_v
1406,95.0,4792.174407662951,250,vanilla,free_v
1407,76.0,5063.661054302454,250,vanilla,free_v
1408,65.0,5073.689300172425,250,vanilla,free_v
1409,91.0,5568.758820519678,250,vanilla,free_v
1410,71.0,5371.053443053126,250,vanilla,free_v
1411,84.0,5862.690511871497,250,vanilla,free_v
1412,91.0,4675.968455904879,250,vanilla,free_v
1413,93.0,4714.398760040453,250,vanilla,free_v
1414,51.0,6228.997612731564,250,vanilla,free_v
1415,87.0,5070.134728495055,250,vanilla,free_v
1416,88.0,5556.071591169619,250,vanilla,free_v
1417,84.0,5144.873357166158,250,vanilla,free_v
1418,76.0,4535.613274845366,250,vanilla,free_v
1419,93.0,5239.080808346482,250,vanilla,free_v
1420,75.0,4357.952139787344,250,vanilla,free_v
1421,95.0,4834.221919138702,250,vanilla,free_v
1422,85.0,5280.275118753514,250,vanilla,free_v
1423,73.0,5734.398944516119,250,vanilla,free_v
1424,90.0,5114.062078539964,250,vanilla,free_v
1425,95.0,4857.756732912751,250,vanilla,free_v
1426,107.0,5599.125111569864,250,vanilla,free_v
1427,66.0,5096.465618934063,250,vanilla,free_v
1428,70.0,5394.968407939086,250,vanilla,free_v
1429,67.0,5483.907027651331,250,vanilla,free_v
1430,95.0,5132.022759610938,250,vanilla,free_v
1431,90.0,5463.314508337735,250,vanilla,free_v
1432,80.0,5277.752067744415,250,vanilla,free_v
1433,91.0,5060.38029583558,250,vanilla,free_v
1434,69.0,5373.7395628302165,250,vanilla,free_v
1435,81.0,5076.822993305373,250,vanilla,free_v
1436,93.0,5677.321248648329,250,vanilla,free_v
1437,70.0,4805.3749492661655,250,vanilla,free_v
1438,58.0,5381.536190754908,250,vanilla,free_v
1439,91.0,28958.65906071068,250,vanilla,free_v
1440,84.0,5198.648647517225,250,vanilla,free_v
1441,78.0,5414.282243931072,250,vanilla,free_v
1442,76.0,257403.580854419,250,vanilla,free_v
1443,82.0,5100.232896149773,250,vanilla,free_v
1444,75.0,5714.569787201442,250,vanilla,free_v
1445,67.0,5537.251088729016,250,vanilla,free_v
1446,86.0,5666.743727449424,250,vanilla,free_v
1447,59.0,6631.507587380556,250,vanilla,free_v
1448,64.0,5254.405853660449,250,vanilla,free_v
1449,85.0,5235.452063466289,250,vanilla,free_v
1450,85.0,35175.57760312073,250,vanilla,free_v
1451,104.0,5638.733489591437,250,vanilla,free_v
1452,99.0,5174.639046460122,250,vanilla,free_v
1453,82.0,5260.90737358071,250,vanilla,free_v
1454,100.0,5533.763786107159,250,vanilla,free_v
1455,78.0,5210.787195035046,250,vanilla,free_v
1456,64.0,4309.621884195766,250,vanilla,free_v
1457,61.0,5709.173504722715,250,vanilla,free_v
1458,86.0,5073.033056115554,250,vanilla,free_v
1459,65.0,4504.879903864747,250,vanilla,free_v
1460,72.0,5800.256368899839,250,vanilla,free_v
1461,80.0,4860.027611512339,250,vanilla,free_v
1462,91.0,5640.081448391591,250,vanilla,free_v
1463,92.0,4318.300415366828,250,vanilla,free_v
1464,97.0,5119.174365566491,250,vanilla,free_v
1465,51.0,5040.7547659570455,250,vanilla,free_v
1466,105.0,4681.000272335888,250,vanilla,free_v
1467,77.0,5207.176799194321,250,vanilla,free_v
1468,99.0,4979.904894984425,250,vanilla,free_v
1469,85.0,5601.891149308059,250,vanilla,free_v
1470,100.0,5658.24236124494,250,vanilla,free_v
1471,89.0,4450.665009390523,250,vanilla,free_v
1472,89.0,5377.772268601402,250,vanilla,free_v
1473,73.0,5294.797331676879,250,vanilla,free_v
1474,94.0,4517.922234453291,250,vanilla,free_v
1475,87.0,5301.429967680179,250,vanilla,free_v
1476,59.0,5270.465211873414,250,vanilla,free_v
1477,87.0,5340.886914252032,250,vanilla,free_v
1478,98.0,5031.814106424393,250,vanilla,free_v
1479,148.0,5519.628578744094,250,vanilla,free_v
1480,96.0,5348.281692479511,250,vanilla,free_v
1481,60.0,479759.6844065143,250,vanilla,free_v
1482,82.0,4963.307600256062,250,vanilla,free_v
1483,37.0,5352.181980173213,250,vanilla,free_v
1484,83.0,5656.435368187605,250,vanilla,free_v
1485,75.0,5385.497128907018,250,vanilla,free_v
1486,72.0,4844.516265525816,250,vanilla,free_v
1487,98.0,5239.370118279961,250,vanilla,free_v
1488,57.0,102225.23344517288,250,vanilla,free_v
1489,85.0,5365.671797778257,250,vanilla,free_v
1490,90.0,4838.956172905212,250,vanilla,free_v
1491,102.0,5479.5507290824125,250,vanilla,free_v
1492,55.0,4902.689704242563,250,vanilla,free_v
1493,80.0,5284.600085148805,250,vanilla,free_v
1494,50.0,5414.274345662921,250,vanilla,free_v
1495,90.0,13424.23995041464,250,vanilla,free_v
1496,163.0,4350.624680414657,250,vanilla,free_v
1497,97.0,5159.138743363122,250,vanilla,free_v
1498,87.0,5579.647401461612,250,vanilla,free_v
1499,96.0,5455.115933197103,250,vanilla,free_v
1500,81.0,18514.43522256297,250,vanilla,free_v
1501,73.0,4972.259720305621,250,vanilla,free_v
1502,83.0,5297.076277510766,250,vanilla,free_v
1503,95.0,5450.479244636211,250,vanilla,free_v
1504,86.0,112667.0564452969,250,vanilla,free_v
1505,67.0,5132.374129527402,250,vanilla,free_v
1506,101.0,5414.436567658189,250,vanilla,free_v
1507,77.0,5236.5876867258985,250,vanilla,free_v
1508,84.0,4708.109111926146,250,vanilla,free_v
1509,87.0,5838.401043953181,250,vanilla,free_v
1510,74.0,5034.2905937370215,250,vanilla,free_v
1511,72.0,4885.877109348548,250,vanilla,free_v
1512,92.0,5244.260765590067,250,vanilla,free_v
1513,82.0,5659.945304120547,250,vanilla,free_v
1514,84.0,5511.737111907839,250,vanilla,free_v
1515,74.0,5839.329163648742,250,vanilla,free_v
1516,46.0,5449.038375416542,250,vanilla,free_v
1517,70.0,4482.3370079107945,250,vanilla,free_v
1518,95.0,5450.816378229886,250,vanilla,free_v
1519,67.0,5609.445515505919,250,vanilla,free_v
1520,96.0,5536.041801650048,250,vanilla,free_v
1521,93.0,5243.137774146144,250,vanilla,free_v
1522,88.0,5093.836933134967,250,vanilla,free_v
1523,84.0,5748.16452352986,250,vanilla,free_v
1524,68.0,5380.16580041183,250,vanilla,free_v
1525,98.0,4523.918947507831,250,vanilla,free_v
1526,72.0,5169.495602516261,250,vanilla,free_v
1527,88.0,5682.549766857477,250,vanilla,free_v
1528,86.0,4699.309423728749,250,vanilla,free_v
1529,89.0,5130.046969653213,250,vanilla,free_v
1530,95.0,5610.727607502291,250,vanilla,free_v
1531,78.0,4949.391449687199,250,vanilla,free_v
1532,89.0,5019.986370790308,250,vanilla,free_v
1533,94.0,5079.829176651696,250,vanilla,free_v
1534,100.0,5335.005144897865,250,vanilla,free_v
1535,68.0,5159.740909998959,250,vanilla,free_v
1536,86.0,4858.270617045755,250,vanilla,free_v
1537,88.0,5809.113506020436,250,vanilla,free_v
1538,78.0,5739.055091737641,250,vanilla,free_v
1539,95.0,5266.207529158241,250,vanilla,free_v
1540,90.0,4646.905000926534,250,vanilla,free_v
1541,93.0,5642.262728610329,250,vanilla,free_v
1542,92.0,5084.044516412374,250,vanilla,free_v
1543,66.0,4874.523152252564,250,vanilla,free_v
1544,93.0,5117.585176656445,250,vanilla,free_v
1545,87.0,4993.216382628745,250,vanilla,free_v
1546,81.0,5006.434402126713,250,vanilla,free_v
1547,100.0,5238.532271875257,250,vanilla,free_v
1548,46.0,4857.610049014807,250,vanilla,free_v
1549,67.0,5552.362518606152,250,vanilla,free_v
1550,101.0,5276.117956099071,250,vanilla,free_v
1551,76.0,4749.936954681633,250,vanilla,free_v
1552,94.0,5609.218738918392,250,vanilla,free_v
1553,75.0,4782.064005934187,250,vanilla,free_v
1554,46.0,4608.496920476573,250,vanilla,free_v
1555,156.0,5817.471298550256,250,vanilla,free_v
1556,81.0,63328.92185492998,250,vanilla,free_v
1557,103.0,5860.533498913658,250,vanilla,free_v
1558,83.0,5211.749031754999,250,vanilla,free_v
1559,41.0,1665312.38607324,250,vanilla,free_v
1560,76.0,4804.750537840959,250,vanilla,free_v
1561,69.0,4806.021915475344,250,vanilla,free_v
1562,91.0,4925.687555448079,250,vanilla,free_v
1563,102.0,5547.857560834016,250,vanilla,free_v
1564,91.0,5653.855216114496,250,vanilla,free_v
1565,83.0,5173.3455290879765,250,vanilla,free_v
1566,82.0,5117.529557579673,250,vanilla,free_v
1567,95.0,4707.4078239585015,250,vanilla,free_v
1568,88.0,4938.187378983152,250,vanilla,free_v
1569,75.0,5310.011629987048,250,vanilla,free_v
1570,80.0,5530.775602679126,250,vanilla,free_v
1571,46.0,110521.55688897822,250,vanilla,free_v
1572,69.0,4958.919070278431,250,vanilla,free_v
1573,80.0,4918.935094617542,250,vanilla,free_v
1574,90.0,5252.994748332384,250,vanilla,free_v
1575,89.0,6491.908787840882,250,vanilla,free_v
1576,80.0,5171.043807845821,250,vanilla,free_v
1577,60.0,4953.87357278511,250,vanilla,free_v
1578,73.0,4551.236161076795,250,vanilla,free_v
1579,82.0,5571.475939870852,250,vanilla,free_v
1580,73.0,4916.261784875857,250,vanilla,free_v
1581,100.0,4825.753342204349,250,vanilla,free_v
1582,82.0,4947.933358535292,250,vanilla,free_v
1583,66.0,6626.458363980159,250,vanilla,free_v
1584,72.0,5645.444106654668,250,vanilla,free_v
1585,89.0,5328.318731689641,250,vanilla,free_v
1586,143.0,5077.396747238107,250,vanilla,free_v
1587,67.0,5102.72406357453,250,vanilla,free_v
1588,120.0,5223.864432320821,250,vanilla,free_v
1589,58.0,5110.221877560109,250,vanilla,free_v
1590,91.0,5191.364735675717,250,vanilla,free_v
1591,93.0,5202.04696350593,250,vanilla,free_v
1592,71.0,5289.765263964234,250,vanilla,free_v
1593,61.0,5728.895625162169,250,vanilla,free_v
1594,83.0,4796.893648802446,250,vanilla,free_v
1595,44.0,4736.136625518413,250,vanilla,free_v
1596,78.0,4437.929774301508,250,vanilla,free_v
1597,79.0,4887.081173686639,250,vanilla,free_v
1598,81.0,4986.787429758238,250,vanilla,free_v
1599,150.0,5461.969523974072,250,vanilla,free_v
1600,86.0,10426.46426460499,500,vanilla,free_v
1601,63.0,10000.730995155607,500,vanilla,free_v
1602,83.0,10835.151556175168,500,vanilla,free_v
1603,79.0,10319.515523609263,500,vanilla,free_v
1604,87.0,10048.69403403313,500,vanilla,free_v
1605,143.0,9915.387344809553,500,vanilla,free_v
1606,80.0,10367.728061575435,500,vanilla,free_v
1607,76.0,11183.77423352062,500,vanilla,free_v
1608,89.0,10007.015480512138,500,vanilla,free_v
1609,50.0,10640.377261491123,500,vanilla,free_v
1610,54.0,76378.33244266016,500,vanilla,free_v
1611,89.0,58390.64200287892,500,vanilla,free_v
1612,72.0,9145.236843033465,500,vanilla,free_v
1613,91.0,10340.202806074918,500,vanilla,free_v
1614,86.0,10764.246792784215,500,vanilla,free_v
1615,90.0,10715.71714346506,500,vanilla,free_v
1616,62.0,10352.960464200569,500,vanilla,free_v
1617,85.0,11205.626825805824,500,vanilla,free_v
1618,46.0,10113.719636882412,500,vanilla,free_v
1619,79.0,11138.734927541693,500,vanilla,free_v
1620,39.0,9895.004702904962,500,vanilla,free_v
1621,90.0,9778.588438292374,500,vanilla,free_v
1622,67.0,11042.530988646382,500,vanilla,free_v
