,t,dist,I,coll,var
1093,12.0,21487.036058392812,1000,collapsed,free_v
1094,9.0,17960.7135494798,1000,collapsed,free_v
1095,10.0,18193.069714661207,1000,collapsed,free_v
1096,10.0,22001.77345420497,1000,collapsed,free_v
1097,13.0,21230.11919481079,1000,collapsed,free_v
1098,9.0,21393.25958357831,1000,collapsed,free_v
1099,9.0,20176.21164597969,1000,collapsed,free_v
1100,12.0,104975.45955995934,5000,collapsed,free_v
1101,14.0,102231.95830072339,5000,collapsed,free_v
1102,12.0,105362.51482124488,5000,collapsed,free_v
1103,11.0,100193.07598364231,5000,collapsed,free_v
1104,11.0,103982.13632555284,5000,collapsed,free_v
1105,13.0,105016.03043224507,5000,collapsed,free_v
1106,12.0,92467.88442254375,5000,collapsed,free_v
1107,13.0,98400.857406711,5000,collapsed,free_v
1108,14.0,2301425.1404200727,5000,collapsed,free_v
1109,12.0,107611.99953452131,5000,collapsed,free_v
1110,11.0,97642.24526279925,5000,collapsed,free_v
1111,11.0,105963.54673544821,5000,collapsed,free_v
1112,11.0,106718.29828079233,5000,collapsed,free_v
1113,11.0,101820.3592782168,5000,collapsed,free_v
1114,13.0,105303.91782350754,5000,collapsed,free_v
1115,13.0,96752.6645494499,5000,collapsed,free_v
1116,11.0,101207.30563170978,5000,collapsed,free_v
1117,11.0,106716.06029019205,5000,collapsed,free_v
1118,11.0,100720.62668729997,5000,collapsed,free_v
1119,12.0,105937.49004044107,5000,collapsed,free_v
1120,13.0,95900.04144134645,5000,collapsed,free_v
1121,13.0,102875.18563428713,5000,collapsed,free_v
1122,14.0,92708.82259815263,5000,collapsed,free_v
1123,14.0,103311.70320065075,5000,collapsed,free_v
1124,13.0,98558.04128128545,5000,collapsed,free_v
1125,12.0,104419.00144373321,5000,collapsed,free_v
1126,13.0,96886.29594709173,5000,collapsed,free_v
1127,13.0,1119846.4659928218,5000,collapsed,free_v
1128,14.0,107574.14960899595,5000,collapsed,free_v
1129,10.0,108257.75096217271,5000,collapsed,free_v
1130,13.0,103858.78081066124,5000,collapsed,free_v
1131,13.0,103479.32846237157,5000,collapsed,free_v
1132,10.0,102331.52888923835,5000,collapsed,free_v
1133,12.0,93210.38839645193,5000,collapsed,free_v
1134,14.0,106672.72176977874,5000,collapsed,free_v
1135,11.0,97528.14668123251,5000,collapsed,free_v
1136,12.0,102443.64144046865,5000,collapsed,free_v
1137,11.0,103576.71635383094,5000,collapsed,free_v
1138,13.0,103840.4283178825,5000,collapsed,free_v
1139,13.0,105708.40829693455,5000,collapsed,free_v
1140,10.0,105299.82970514213,5000,collapsed,free_v
1141,12.0,99956.82424375821,5000,collapsed,free_v
1142,12.0,99860.09431758102,5000,collapsed,free_v
1143,11.0,95373.63622456527,5000,collapsed,free_v
1144,13.0,102759.52420104177,5000,collapsed,free_v
1145,11.0,100606.84870401442,5000,collapsed,free_v
1146,12.0,106297.76105533329,5000,collapsed,free_v
1147,12.0,95018.47632916953,5000,collapsed,free_v
1148,13.0,101563.94058375979,5000,collapsed,free_v
1149,9.0,103449.50337920415,5000,collapsed,free_v
1150,12.0,103273.3218294742,5000,collapsed,free_v
1151,11.0,110278.89423101851,5000,collapsed,free_v
1152,20.0,99405.08132348377,5000,collapsed,free_v
1153,14.0,101663.5870334755,5000,collapsed,free_v
1154,11.0,101028.079388946,5000,collapsed,free_v
1155,11.0,100742.9060600022,5000,collapsed,free_v
1156,13.0,120784.62263847684,5000,collapsed,free_v
1157,14.0,302740.354372766,5000,collapsed,free_v
1158,13.0,104713.36769133309,5000,collapsed,free_v
1159,12.0,106367.91904803431,5000,collapsed,free_v
1160,12.0,105204.5274661145,5000,collapsed,free_v
1161,12.0,91644.23026773839,5000,collapsed,free_v
1162,14.0,94445.26258022783,5000,collapsed,free_v
1163,12.0,96197.55252193403,5000,collapsed,free_v
1164,12.0,95581.02665736368,5000,collapsed,free_v
1165,11.0,102585.90800706146,5000,collapsed,free_v
1166,11.0,95069.72733491982,5000,collapsed,free_v
1167,11.0,98395.43300030826,5000,collapsed,free_v
1168,12.0,103706.55964729983,5000,collapsed,free_v
1169,11.0,105129.68111397067,5000,collapsed,free_v
1170,11.0,103666.0191773723,5000,collapsed,free_v
1171,14.0,105392.09820384414,5000,collapsed,free_v
1172,20.0,101433.35983371962,5000,collapsed,free_v
1173,13.0,148352.20128572057,5000,collapsed,free_v
1174,12.0,101058.83142870136,5000,collapsed,free_v
1175,11.0,104506.98379614105,5000,collapsed,free_v
1176,14.0,105355.20941526257,5000,collapsed,free_v
1177,11.0,107222.72927936578,5000,collapsed,free_v
1178,11.0,104959.8459023883,5000,collapsed,free_v
1179,11.0,105324.13567827689,5000,collapsed,free_v
1180,14.0,12204311.801167196,5000,collapsed,free_v
1181,11.0,107505.50518559973,5000,collapsed,free_v
1182,13.0,105277.34209456583,5000,collapsed,free_v
1183,11.0,105833.72181699217,5000,collapsed,free_v
1184,11.0,104930.7500785086,5000,collapsed,free_v
1185,11.0,104118.88085569479,5000,collapsed,free_v
1186,12.0,105343.60827639244,5000,collapsed,free_v
1187,14.0,92462.49477076875,5000,collapsed,free_v
1188,11.0,106543.09567419828,5000,collapsed,free_v
1189,9.0,104106.42599223771,5000,collapsed,free_v
1190,11.0,101977.93236507839,5000,collapsed,free_v
1191,12.0,107529.508936948,5000,collapsed,free_v
1192,12.0,103042.77640865486,5000,collapsed,free_v
1193,10.0,98102.48026007535,5000,collapsed,free_v
1194,11.0,92365.3468196733,5000,collapsed,free_v
1195,10.0,97932.30334332299,5000,collapsed,free_v
1196,11.0,107020.68210064061,5000,collapsed,free_v
1197,14.0,103999.34487433484,5000,collapsed,free_v
1198,13.0,107972.39961687912,5000,collapsed,free_v
1199,12.0,105468.69307611615,5000,collapsed,free_v
