,t,dist,I,coll,var
548,25.0,1515.5032846776492,50,collapsed,free_v
549,17.0,2425.131067666705,50,collapsed,free_v
550,15.0,20145.12151484664,50,collapsed,free_v
551,16.0,1779.6031889689482,50,collapsed,free_v
552,16.0,1807.5964887989785,50,collapsed,free_v
553,18.0,1785.6111239658624,50,collapsed,free_v
554,16.0,1656.5580903418374,50,collapsed,free_v
555,23.0,1913.8381050930464,50,collapsed,free_v
556,12.0,1598.7821823127765,50,collapsed,free_v
557,15.0,1958.64931869904,50,collapsed,free_v
558,17.0,1876.2736674322732,50,collapsed,free_v
559,21.0,1640.8291794331226,50,collapsed,free_v
560,14.0,2087.1386626239964,50,collapsed,free_v
561,15.0,1900.2169354566242,50,collapsed,free_v
562,15.0,2294.827765646449,50,collapsed,free_v
563,19.0,1955.776443124878,50,collapsed,free_v
564,16.0,2072.9643784179225,50,collapsed,free_v
565,17.0,1883.1842563527705,50,collapsed,free_v
566,18.0,1934.0555539432653,50,collapsed,free_v
567,23.0,1926.9637123037212,50,collapsed,free_v
568,13.0,1906.3955742942874,50,collapsed,free_v
569,21.0,2116.5560276015276,50,collapsed,free_v
570,21.0,20250.269422882026,50,collapsed,free_v
571,18.0,80212.07509400324,50,collapsed,free_v
572,14.0,5073.840426251145,50,collapsed,free_v
573,21.0,1681.1714811401055,50,collapsed,free_v
574,15.0,1727.624619516733,50,collapsed,free_v
575,13.0,2244.651019320171,50,collapsed,free_v
576,17.0,2067.646751104059,50,collapsed,free_v
577,20.0,2517.482407266087,50,collapsed,free_v
578,20.0,1299.6494010889328,50,collapsed,free_v
579,14.0,1671.6966625826738,50,collapsed,free_v
580,23.0,2020.5380802475938,50,collapsed,free_v
581,17.0,1520.0537094511528,50,collapsed,free_v
582,15.0,1485.044429181966,50,collapsed,free_v
583,20.0,1933.3348252038136,50,collapsed,free_v
584,30.0,1845.813085199831,50,collapsed,free_v
585,14.0,1571.5496812452702,50,collapsed,free_v
586,16.0,2745.8614281475934,50,collapsed,free_v
587,16.0,2424.122775448793,50,collapsed,free_v
588,26.0,1994.7204363385877,50,collapsed,free_v
589,30.0,1445.1116773014796,50,collapsed,free_v
590,18.0,1450.4113095621587,50,collapsed,free_v
591,21.0,1910.4465612214417,50,collapsed,free_v
592,17.0,2107.829229241174,50,collapsed,free_v
593,17.0,1686.8126209290187,50,collapsed,free_v
594,17.0,1466.811120295032,50,collapsed,free_v
595,13.0,1943.6641573629477,50,collapsed,free_v
596,12.0,1721.379402149124,50,collapsed,free_v
597,20.0,1101.4825006350445,50,collapsed,free_v
598,20.0,1464.646319285761,50,collapsed,free_v
599,15.0,1838.2171645714368,50,collapsed,free_v
600,18.0,3240.0573302390444,100,collapsed,free_v
601,10.0,3606.2524031274693,100,collapsed,free_v
602,9.0,3002.7726546721974,100,collapsed,free_v
603,11.0,5821.261364925738,100,collapsed,free_v
604,9.0,2891.365578435767,100,collapsed,free_v
605,12.0,3677.4369609187847,100,collapsed,free_v
606,11.0,3273.7486769424218,100,collapsed,free_v
607,9.0,3584.3434449976353,100,collapsed,free_v
608,10.0,3266.008364140367,100,collapsed,free_v
609,11.0,3057.895511532135,100,collapsed,free_v
610,12.0,3197.656326016044,100,collapsed,free_v
611,10.0,3786.9584266596676,100,collapsed,free_v
612,12.0,3530.283726184764,100,collapsed,free_v
613,12.0,3288.444086895633,100,collapsed,free_v
614,13.0,3446.331917992608,100,collapsed,free_v
615,12.0,3689.751306980317,100,collapsed,free_v
616,10.0,3060.2357649149235,100,collapsed,free_v
617,12.0,3966.382242495655,100,collapsed,free_v
618,10.0,3182.342277220126,100,collapsed,free_v
619,12.0,3254.164950268079,100,collapsed,free_v
620,10.0,2936.3094761569805,100,collapsed,free_v
621,19.0,3648.5169921500183,100,collapsed,free_v
622,10.0,3309.4400899638017,100,collapsed,free_v
623,12.0,3578.8396688337016,100,collapsed,free_v
624,10.0,2992.90898410854,100,collapsed,free_v
625,11.0,2721.2302232488964,100,collapsed,free_v
626,12.0,2828.9651943180547,100,collapsed,free_v
627,11.0,3735.3547952131635,100,collapsed,free_v
628,10.0,3543.018960124157,100,collapsed,free_v
629,12.0,2748.694984125829,100,collapsed,free_v
630,10.0,3345.9055791787696,100,collapsed,free_v
631,11.0,5120.73319144476,100,collapsed,free_v
632,10.0,13701149.253477262,100,collapsed,free_v
633,11.0,3281.770666206608,100,collapsed,free_v
634,9.0,3176.3833570947045,100,collapsed,free_v
635,12.0,3133.1996228346065,100,collapsed,free_v
636,11.0,6879.9260625181505,100,collapsed,free_v
637,11.0,3316.492845221149,100,collapsed,free_v
638,16.0,2609.4459587666083,100,collapsed,free_v
639,10.0,3293.8207744770702,100,collapsed,free_v
640,11.0,3442.0674845085778,100,collapsed,free_v
641,12.0,421408.565013863,100,collapsed,free_v
642,8.0,3183.1975473917873,100,collapsed,free_v
643,9.0,3044.4817010299917,100,collapsed,free_v
644,10.0,3606.9463691506526,100,collapsed,free_v
645,12.0,3368.0564616061147,100,collapsed,free_v
646,12.0,19680.845683207546,100,collapsed,free_v
647,10.0,3503.6012702337916,100,collapsed,free_v
648,14.0,2906.7822199336138,100,collapsed,free_v
649,9.0,3513.901032331477,100,collapsed,free_v
650,14.0,3730.3239883155,100,collapsed,free_v
651,11.0,3390.53734722393,100,collapsed,free_v
652,11.0,3143.8082972543966,100,collapsed,free_v
653,10.0,3102.18152330856,100,collapsed,free_v
654,10.0,3238.0581298928814,100,collapsed,free_v
655,12.0,2998.969318962946,100,collapsed,free_v
656,10.0,3851.9654227965943,100,collapsed,free_v
657,12.0,3392.718273999429,100,collapsed,free_v
658,11.0,2876.4314843822526,100,collapsed,free_v
659,10.0,3708.1054990831817,100,collapsed,free_v
660,10.0,3336.1887281626286,100,collapsed,free_v
661,11.0,3348378844.9971585,100,collapsed,free_v
662,10.0,2888.1926954052033,100,collapsed,free_v
663,14.0,2883.2502178875325,100,collapsed,free_v
664,16.0,3917.3862820491395,100,collapsed,free_v
665,10.0,4136.031167144191,100,collapsed,free_v
666,12.0,3106.9457306063505,100,collapsed,free_v
667,10.0,3341.5325306010836,100,collapsed,free_v
668,10.0,3827.744877492439,100,collapsed,free_v
669,10.0,3255.9359182109256,100,collapsed,free_v
670,10.0,2840.3991454576203,100,collapsed,free_v
671,10.0,64558.96884728633,100,collapsed,free_v
672,17.0,3509.29582419704,100,collapsed,free_v
673,11.0,2880.443519167148,100,collapsed,free_v
674,16.0,3268.037693034092,100,collapsed,free_v
675,17.0,5575.473604470131,100,collapsed,free_v
676,15.0,2848.272324841419,100,collapsed,free_v
677,10.0,3469.404808010643,100,collapsed,free_v
678,12.0,6898.294755263598,100,collapsed,free_v
679,10.0,3338.0516904150813,100,collapsed,free_v
680,11.0,10077.299638768214,100,collapsed,free_v
681,12.0,3256.0061848106347,100,collapsed,free_v
682,11.0,3291.206348405135,100,collapsed,free_v
683,10.0,3168.7841639299627,100,collapsed,free_v
684,10.0,3022.0075123701736,100,collapsed,free_v
685,11.0,3209.7488894464204,100,collapsed,free_v
686,10.0,3367.5368721974132,100,collapsed,free_v
687,15.0,3609.366517260966,100,collapsed,free_v
688,11.0,3527.980999239161,100,collapsed,free_v
689,16.0,2904.340469783794,100,collapsed,free_v
690,11.0,3982.2329422306057,100,collapsed,free_v
691,10.0,30890.941709822535,100,collapsed,free_v
692,10.0,3347.8793199044176,100,collapsed,free_v
693,10.0,3550.0338796282786,100,collapsed,free_v
694,10.0,6005.481080911884,100,collapsed,free_v
695,10.0,3676.27223444693,100,collapsed,free_v
696,18.0,3237.632827790625,100,collapsed,free_v
697,10.0,2771.077764963878,100,collapsed,free_v
698,12.0,2750.666028189197,100,collapsed,free_v
699,10.0,3314.163856440555,100,collapsed,free_v
700,7.0,6927.003959192498,250,collapsed,free_v
701,7.0,7332.105537605918,250,collapsed,free_v
702,9.0,7273.186971556572,250,collapsed,free_v
703,11.0,7902.713276721169,250,collapsed,free_v
704,7.0,301530.747278152,250,collapsed,free_v
705,7.0,7887.226158643563,250,collapsed,free_v
706,8.0,10867.19747593137,250,collapsed,free_v
707,7.0,7174.540119564678,250,collapsed,free_v
708,7.0,7304.412652847193,250,collapsed,free_v
709,9.0,10422.46547215127,250,collapsed,free_v
710,7.0,8072.400569612616,250,collapsed,free_v
711,9.0,8202.948166582284,250,collapsed,free_v
712,10.0,886537373741.098,250,collapsed,free_v
713,8.0,10926.714401679565,250,collapsed,free_v
714,10.0,7183.315981071396,250,collapsed,free_v
715,8.0,7599.274404450034,250,collapsed,free_v
716,7.0,7691.809313815697,250,collapsed,free_v
717,9.0,821114.1793067439,250,collapsed,free_v
718,8.0,8022.2075291634665,250,collapsed,free_v
719,11.0,7931.582854710819,250,collapsed,free_v
720,8.0,7895.124276134185,250,collapsed,free_v
721,7.0,7490.742580560485,250,collapsed,free_v
722,7.0,6976.025375481058,250,collapsed,free_v
723,7.0,8365.34042176464,250,collapsed,free_v
724,7.0,8210.16185188874,250,collapsed,free_v
725,7.0,7915.291255959794,250,collapsed,free_v
726,9.0,7719.879044023665,250,collapsed,free_v
727,8.0,7272.650050608392,250,collapsed,free_v
728,8.0,7679.96475804038,250,collapsed,free_v
729,7.0,7687.230194481507,250,collapsed,free_v
730,7.0,7238.457249204846,250,collapsed,free_v
731,10.0,7809.272381060354,250,collapsed,free_v
732,7.0,7401.348508607895,250,collapsed,free_v
733,8.0,7883.408607838132,250,collapsed,free_v
734,8.0,7276.077222734414,250,collapsed,free_v
735,8.0,11816.364581328013,250,collapsed,free_v
736,7.0,7359.690339014991,250,collapsed,free_v
737,7.0,6842.6203629458605,250,collapsed,free_v
738,8.0,7551.1368332138045,250,collapsed,free_v
739,9.0,7507.04938854793,250,collapsed,free_v
740,8.0,7762.034751973145,250,collapsed,free_v
741,14.0,8340.767532555674,250,collapsed,free_v
742,8.0,7208.855241415723,250,collapsed,free_v
743,8.0,7896.538218104401,250,collapsed,free_v
744,8.0,7542.030016807381,250,collapsed,free_v
745,12.0,8793.121949463086,250,collapsed,free_v
746,7.0,10386.976656312887,250,collapsed,free_v
747,8.0,8559.137916232456,250,collapsed,free_v
748,7.0,6850.827941249418,250,collapsed,free_v
749,7.0,7825.827538886475,250,collapsed,free_v
750,8.0,6807.610511978177,250,collapsed,free_v
751,7.0,7208.761361691941,250,collapsed,free_v
752,8.0,71345.61426787847,250,collapsed,free_v
753,10.0,8191.104867030829,250,collapsed,free_v
754,7.0,7873.228739598282,250,collapsed,free_v
755,8.0,28132.43537603051,250,collapsed,free_v
756,9.0,7672.000558452275,250,collapsed,free_v
757,8.0,7460.823015374121,250,collapsed,free_v
758,7.0,7928.237216225482,250,collapsed,free_v
759,8.0,120912.59739512292,250,collapsed,free_v
760,8.0,10607.30597348928,250,collapsed,free_v
761,9.0,8152.856267144509,250,collapsed,free_v
762,7.0,7158.90925558227,250,collapsed,free_v
763,9.0,7760.7183485148635,250,collapsed,free_v
764,8.0,8252.943376966145,250,collapsed,free_v
765,7.0,7387.489617420901,250,collapsed,free_v
766,7.0,7986.561633230731,250,collapsed,free_v
767,7.0,7508.719270476803,250,collapsed,free_v
768,7.0,7801.306322944916,250,collapsed,free_v
769,9.0,58535.1072851742,250,collapsed,free_v
770,7.0,6715.80419090156,250,collapsed,free_v
771,8.0,8166.657984670785,250,collapsed,free_v
772,7.0,7933.497527304077,250,collapsed,free_v
773,7.0,8673.714605511095,250,collapsed,free_v
774,7.0,7611.323777199426,250,collapsed,free_v
775,8.0,8359.277809966334,250,collapsed,free_v
776,7.0,8264.817307539226,250,collapsed,free_v
777,7.0,8707.916352959492,250,collapsed,free_v
778,7.0,8030.02768645152,250,collapsed,free_v
779,7.0,8032.8235904085805,250,collapsed,free_v
780,7.0,8167.298577599115,250,collapsed,free_v
781,7.0,7293.76022366882,250,collapsed,free_v
782,9.0,7768.874297052937,250,collapsed,free_v
783,7.0,6741.044122664269,250,collapsed,free_v
784,9.0,7891.180999151198,250,collapsed,free_v
785,7.0,6903.394377205625,250,collapsed,free_v
786,8.0,7782.953418499064,250,collapsed,free_v
787,8.0,6835.762762500552,250,collapsed,free_v
788,9.0,8383.972736545651,250,collapsed,free_v
789,9.0,7416.674191761821,250,collapsed,free_v
790,10.0,7881.947211246246,250,collapsed,free_v
791,7.0,7533.293979986643,250,collapsed,free_v
792,12.0,10677.875320503279,250,collapsed,free_v
793,7.0,7791.658814317522,250,collapsed,free_v
794,7.0,7324.973235095087,250,collapsed,free_v
795,8.0,6691.850978105711,250,collapsed,free_v
796,9.0,17722.8629563861,250,collapsed,free_v
797,8.0,8102.193878067722,250,collapsed,free_v
798,7.0,7980.678473934828,250,collapsed,free_v
799,8.0,9546.210087361205,250,collapsed,free_v
800,6.0,14926.238813361299,500,collapsed,free_v
801,7.0,16241.342522536124,500,collapsed,free_v
802,6.0,80091.4192695257,500,collapsed,free_v
803,7.0,15561.897931817412,500,collapsed,free_v
804,6.0,15232.778161902112,500,collapsed,free_v
805,6.0,16020.756255407276,500,collapsed,free_v
806,10.0,14955.819571634269,500,collapsed,free_v
807,6.0,14551.612308238671,500,collapsed,free_v
808,6.0,16322.648296080462,500,collapsed,free_v
809,8.0,15317.526684852297,500,collapsed,free_v
810,7.0,16071.664994275528,500,collapsed,free_v
811,7.0,28063.001591947188,500,collapsed,free_v
812,7.0,15528.485036770646,500,collapsed,free_v
813,6.0,16035.274015388632,500,collapsed,free_v
814,6.0,15574.996907383318,500,collapsed,free_v
815,9.0,15112.744331037205,500,collapsed,free_v
816,7.0,15323.047118281764,500,collapsed,free_v
817,7.0,16328.003463059093,500,collapsed,free_v
818,6.0,15315.273473498111,500,collapsed,free_v
819,6.0,15048.346658575396,500,collapsed,free_v
820,7.0,15225.807049763216,500,collapsed,free_v
821,6.0,15822.399572164328,500,collapsed,free_v
822,6.0,15421.197014980131,500,collapsed,free_v
823,6.0,14232.994728668045,500,collapsed,free_v
824,8.0,22519.452420830537,500,collapsed,free_v
825,9.0,14552.601045349373,500,collapsed,free_v
826,10.0,15033.86423788846,500,collapsed,free_v
827,9.0,15972.353275658772,500,collapsed,free_v
828,7.0,16193.153948748446,500,collapsed,free_v
829,7.0,15096.028280328806,500,collapsed,free_v
830,6.0,15309.356838039403,500,collapsed,free_v
831,9.0,14390.305991094243,500,collapsed,free_v
832,8.0,15491.451111237931,500,collapsed,free_v
833,7.0,16272.36126291905,500,collapsed,free_v
834,6.0,15800.286131491566,500,collapsed,free_v
835,6.0,15687.336070916252,500,collapsed,free_v
836,7.0,18628.5685783432,500,collapsed,free_v
837,7.0,14933.209438953678,500,collapsed,free_v
838,7.0,26268.335116721508,500,collapsed,free_v
839,9.0,14789.193443227596,500,collapsed,free_v
840,6.0,15579.506658330092,500,collapsed,free_v
841,6.0,15625.340393765324,500,collapsed,free_v
842,6.0,14927.936008104982,500,collapsed,free_v
843,8.0,15388.665095276383,500,collapsed,free_v
844,7.0,14824.156342299206,500,collapsed,free_v
845,6.0,15512.555172141518,500,collapsed,free_v
846,7.0,15297.988363940036,500,collapsed,free_v
847,7.0,15561.162217552177,500,collapsed,free_v
848,7.0,15350.88517241472,500,collapsed,free_v
849,8.0,16498.53054490788,500,collapsed,free_v
850,7.0,15718.091106843834,500,collapsed,free_v
851,6.0,15284.855271924853,500,collapsed,free_v
852,8.0,14264.887472998094,500,collapsed,free_v
853,6.0,163427.64230783598,500,collapsed,free_v
854,6.0,15901.099109414048,500,collapsed,free_v
855,7.0,15180.991233911425,500,collapsed,free_v
856,6.0,15840.66769457812,500,collapsed,free_v
857,6.0,15355.568624837771,500,collapsed,free_v
858,7.0,15338.001027669303,500,collapsed,free_v
859,8.0,14679.449888522313,500,collapsed,free_v
860,7.0,37267.56048358452,500,collapsed,free_v
861,6.0,14565.401211988932,500,collapsed,free_v
862,6.0,14715.150689087943,500,collapsed,free_v
863,8.0,15175.851062055808,500,collapsed,free_v
864,6.0,16788.613197267816,500,collapsed,free_v
865,6.0,15131.008176084346,500,collapsed,free_v
866,6.0,15164.686734358489,500,collapsed,free_v
867,7.0,13453.617067361944,500,collapsed,free_v
868,6.0,14970.07024783295,500,collapsed,free_v
869,6.0,14279.767443338795,500,collapsed,free_v
870,7.0,14344.537041267442,500,collapsed,free_v
871,6.0,14985.942561235104,500,collapsed,free_v
872,6.0,15331.18731177973,500,collapsed,free_v
873,10.0,14788.734271144502,500,collapsed,free_v
874,8.0,13657.725920121815,500,collapsed,free_v
875,7.0,16908.38601226761,500,collapsed,free_v
876,6.0,15930.656040895627,500,collapsed,free_v
877,7.0,14505.794956019674,500,collapsed,free_v
878,6.0,14592.996885769428,500,collapsed,free_v
879,7.0,16153.858671774837,500,collapsed,free_v
880,7.0,16790123.913264215,500,collapsed,free_v
881,7.0,15078.66903218573,500,collapsed,free_v
882,7.0,15126.17776457603,500,collapsed,free_v
883,8.0,16032.3254608028,500,collapsed,free_v
884,7.0,16338.313222917572,500,collapsed,free_v
885,9.0,14647.278665776268,500,collapsed,free_v
886,6.0,15124.504166979277,500,collapsed,free_v
887,6.0,14752.965045159215,500,collapsed,free_v
888,6.0,15030.66269356559,500,collapsed,free_v
889,8.0,14582.999038365144,500,collapsed,free_v
890,6.0,14863.38340724311,500,collapsed,free_v
891,8.0,19775.196253277925,500,collapsed,free_v
892,7.0,17556.42632978916,500,collapsed,free_v
893,8.0,14614.555594865908,500,collapsed,free_v
894,9.0,15953.045237621378,500,collapsed,free_v
895,6.0,14279.267809786432,500,collapsed,free_v
896,7.0,15116.669507929615,500,collapsed,free_v
897,7.0,16199.814047755865,500,collapsed,free_v
898,7.0,15434.788006696144,500,collapsed,free_v
899,6.0,15421.154144239314,500,collapsed,free_v
900,6.0,31422.731001398097,1000,collapsed,free_v
901,6.0,31597.692530301894,1000,collapsed,free_v
902,6.0,29245.242792377023,1000,collapsed,free_v
903,7.0,32164.39096728509,1000,collapsed,free_v
904,6.0,28011.44350977441,1000,collapsed,free_v
905,7.0,30717.653711669645,1000,collapsed,free_v
906,6.0,41019.914144544164,1000,collapsed,free_v
907,8.0,31934.627543998777,1000,collapsed,free_v
908,6.0,30630.02681597387,1000,collapsed,free_v
909,6.0,30870.78539527894,1000,collapsed,free_v
910,6.0,30027.624949717665,1000,collapsed,free_v
911,6.0,27995.952810313996,1000,collapsed,free_v
912,7.0,31276.297272896685,1000,collapsed,free_v
913,6.0,30168.483697521857,1000,collapsed,free_v
914,6.0,30828.80736684648,1000,collapsed,free_v
915,7.0,30400.914149235537,1000,collapsed,free_v
916,6.0,30066.327894420476,1000,collapsed,free_v
917,6.0,28284.338733120592,1000,collapsed,free_v
918,7.0,29599.69453367834,1000,collapsed,free_v
919,6.0,36723.390232955666,1000,collapsed,free_v
920,6.0,29983.753686568372,1000,collapsed,free_v
921,6.0,28181.56048843969,1000,collapsed,free_v
922,6.0,29538.20591100641,1000,collapsed,free_v
923,6.0,28619.136753802934,1000,collapsed,free_v
924,7.0,28436.025548067253,1000,collapsed,free_v
925,6.0,29744.807431443773,1000,collapsed,free_v
926,6.0,30577.015138879346,1000,collapsed,free_v
927,6.0,29936.29394493855,1000,collapsed,free_v
928,6.0,29675.225354380735,1000,collapsed,free_v
929,6.0,30793.821224894255,1000,collapsed,free_v
930,7.0,29161.768335316687,1000,collapsed,free_v
931,6.0,30772.85908248776,1000,collapsed,free_v
932,6.0,30525.9287233532,1000,collapsed,free_v
933,7.0,30610.962378585886,1000,collapsed,free_v
934,6.0,29368.849118631726,1000,collapsed,free_v
935,6.0,30207.262719471564,1000,collapsed,free_v
936,7.0,32525.904196307594,1000,collapsed,free_v
937,6.0,30645.719361130596,1000,collapsed,free_v
938,6.0,29557.24262330569,1000,collapsed,free_v
939,6.0,29177.94512833744,1000,collapsed,free_v
940,7.0,29753.089258449923,1000,collapsed,free_v
941,7.0,29506.918520327807,1000,collapsed,free_v
942,6.0,29408.934060081654,1000,collapsed,free_v
943,6.0,30814.358771379466,1000,collapsed,free_v
944,7.0,30592.75659973367,1000,collapsed,free_v
945,6.0,30916.760103677803,1000,collapsed,free_v
946,6.0,29628.273473731115,1000,collapsed,free_v
947,6.0,30974.43334478352,1000,collapsed,free_v
948,6.0,29108.700160682525,1000,collapsed,free_v
949,6.0,29630.139565242982,1000,collapsed,free_v
950,8.0,31767.752181293356,1000,collapsed,free_v
951,7.0,30427.333190744936,1000,collapsed,free_v
952,7.0,29429.67184135,1000,collapsed,free_v
953,6.0,30042.374552151414,1000,collapsed,free_v
954,7.0,29425.595876155236,1000,collapsed,free_v
955,7.0,31004.252677254088,1000,collapsed,free_v
956,6.0,29852.547962076456,1000,collapsed,free_v
957,7.0,27306.752656335306,1000,collapsed,free_v
958,6.0,30048.36569874148,1000,collapsed,free_v
959,6.0,29837.552233236554,1000,collapsed,free_v
960,6.0,29949.120389642634,1000,collapsed,free_v
961,6.0,5870795.291375892,1000,collapsed,free_v
962,7.0,30043.119403613324,1000,collapsed,free_v
963,9.0,30730.627115395786,1000,collapsed,free_v
964,6.0,29709.455256596382,1000,collapsed,free_v
965,7.0,31991.715664261683,1000,collapsed,free_v
966,7.0,30770.275162470356,1000,collapsed,free_v
967,9.0,28938.803485729433,1000,collapsed,free_v
968,7.0,29192.171623355778,1000,collapsed,free_v
969,7.0,30001.892700353434,1000,collapsed,free_v
970,7.0,30243.475929137443,1000,collapsed,free_v
971,6.0,31983.12962307414,1000,collapsed,free_v
972,6.0,30737.964012346503,1000,collapsed,free_v
973,6.0,30185.429283973448,1000,collapsed,free_v
974,6.0,29917.55719171873,1000,collapsed,free_v
975,6.0,31490.253987713597,1000,collapsed,free_v
976,6.0,31173.042659846487,1000,collapsed,free_v
977,6.0,29952.02589256664,1000,collapsed,free_v
978,6.0,29980.79661511328,1000,collapsed,free_v
979,7.0,29999.06685108109,1000,collapsed,free_v
980,6.0,30002.50904247525,1000,collapsed,free_v
981,7.0,29976.657869539395,1000,collapsed,free_v
982,6.0,29296.099566206525,1000,collapsed,free_v
983,7.0,29642.657434939552,1000,collapsed,free_v
984,6.0,30090.075205625068,1000,collapsed,free_v
985,7.0,29411.00762893524,1000,collapsed,free_v
986,7.0,30343.885641480294,1000,collapsed,free_v
987,6.0,26653.40093656919,1000,collapsed,free_v
988,7.0,30781.641697048464,1000,collapsed,free_v
989,6.0,29604.75348189178,1000,collapsed,free_v
990,6.0,31003.6112083133,1000,collapsed,free_v
991,6.0,29325.28615393405,1000,collapsed,free_v
992,7.0,31348.943509914523,1000,collapsed,free_v
993,6.0,30049.366815278765,1000,collapsed,free_v
994,6.0,29403.829242482756,1000,collapsed,free_v
995,7.0,40598.448091241866,1000,collapsed,free_v
996,7.0,27915.03345491402,1000,collapsed,free_v
997,8.0,29693.514981156695,1000,collapsed,free_v
998,6.0,28831.308860729747,1000,collapsed,free_v
999,6.0,29909.806368465674,1000,collapsed,free_v
